"X..Interactor.1.uniprot.id"	"Interactor.1.Ensembl.gene.id"	"Interactor.1.Entrez.Gene.id"	"Interactor.2.uniprot.id"	"Interactor.2.Ensembl.gene.id"	"Interactor.2.Entrez.Gene.id"	"Interaction.type"	"Interaction.context"	"Pubmed.references"	"gene_symbol1"	"gene_symbol2"
"92234"	"Q01082"	"ENSEMBL:ENSG00000115306|ENSEMBL:ENSP00000349259|ENSEMBL:ENSP00000334156|ENSEMBL:ENST00000333896|ENSEMBL:ENST00000356805"	"-"	"P41212"	"ENSEMBL:ENSG00000139083|ENSEMBL:ENSP00000379658|ENSEMBL:ENST00000396373"	"-"	"physical association"	"reactome:R-HSA-9703433"	"28751768|31066629|19345670|21705501|30559310|23168613|28028030|16761019|29025582|27795560|17268528|17764812|24854988"	"SPTBN1"	"ETV6"
"92311"	"Q9Y271"	"ENSEMBL:ENST00000614798|ENSEMBL:ENST00000373304|ENSEMBL:ENSP00000478492|ENSEMBL:ENSP00000362401|ENSEMBL:ENSG00000173198"	"-"	"P29992"	"ENSEMBL:ENST00000078429|ENSEMBL:ENSP00000078429|ENSEMBL:ENSG00000088256"	"-"	"enzymatic reaction"	"reactome:R-HSA-379048"	"1905813|16754659|3086311|8664309|10191087"	"GNA11"	"CYSLTR1"
"92313"	"Q9Y271"	"ENSEMBL:ENST00000614798|ENSEMBL:ENST00000373304|ENSEMBL:ENSP00000478492|ENSEMBL:ENSP00000362401|ENSEMBL:ENSG00000173198"	"-"	"P62873"	"ENSEMBL:ENST00000703708|ENSEMBL:ENST00000703706|ENSEMBL:ENST00000703711|ENSEMBL:ENST00000703696|ENSEMBL:ENST00000610897|ENSEMBL:ENST00000703704|ENSEMBL:ENST00000703709|ENSEMBL:ENSG00000078369|ENSEMBL:ENSP00000515433|ENSEMBL:ENSP00000515427|ENSEMBL:ENSP00000515429|ENSEMBL:ENSP00000515434|ENSEMBL:ENSP00000515444|ENSEMBL:ENSP00000515435|ENSEMBL:ENSP00000515437|ENSEMBL:ENSP00000367872|ENSEMBL:ENSP00000481878|ENSEMBL:ENSP00000515443|ENSEMBL:ENSP00000515432|ENSEMBL:ENSP00000515442|ENSEMBL:ENSP00000515445|ENSEMBL:ENSP00000515436|ENSEMBL:ENSP00000515428|ENSEMBL:ENSP00000515440|ENSEMBL:ENSP00000515431|ENSEMBL:ENSP00000515438|ENSEMBL:ENST00000703702|ENSEMBL:ENST00000703699|ENSEMBL:ENST00000703703|ENSEMBL:ENST00000703710|ENSEMBL:ENST00000703692|ENSEMBL:ENST00000703700|ENSEMBL:ENST00000378609|ENSEMBL:ENST00000703697|ENSEMBL:ENST00000703693|ENSEMBL:ENST00000703694|ENSEMBL:ENST00000703701"	"-"	"enzymatic reaction"	"reactome:R-HSA-379048"	"1905813|16754659|3086311|8664309|10191087"	"GNB1"	"CYSLTR1"
"92318"	"Q9NS75"	"ENSEMBL:ENSG00000152207|ENSEMBL:ENSP00000282018|ENSEMBL:ENSP00000477930|ENSEMBL:ENSP00000508181|ENSEMBL:ENST00000282018|ENSEMBL:ENST00000614739|ENSEMBL:ENST00000682523"	"-"	"P59768"	"ENSEMBL:ENSG00000186469|ENSEMBL:ENSP00000334448|ENSEMBL:ENSP00000451576|ENSEMBL:ENSP00000451231|ENSEMBL:ENSP00000484021|ENSEMBL:ENSP00000451102|ENSEMBL:ENSP00000452014|ENSEMBL:ENST00000556752|ENSEMBL:ENST00000615906|ENSEMBL:ENST00000335281|ENSEMBL:ENST00000554736|ENSEMBL:ENST00000555472|ENSEMBL:ENST00000556766"	"-"	"enzymatic reaction"	"reactome:R-HSA-379048"	"1905813|16754659|3086311|8664309|10191087"	"GNG2"	"CYSLTR2"
"92319"	"Q9Y271"	"ENSEMBL:ENST00000614798|ENSEMBL:ENST00000373304|ENSEMBL:ENSP00000478492|ENSEMBL:ENSP00000362401|ENSEMBL:ENSG00000173198"	"-"	"P59768"	"ENSEMBL:ENSG00000186469|ENSEMBL:ENSP00000334448|ENSEMBL:ENSP00000451576|ENSEMBL:ENSP00000451231|ENSEMBL:ENSP00000484021|ENSEMBL:ENSP00000451102|ENSEMBL:ENSP00000452014|ENSEMBL:ENST00000556752|ENSEMBL:ENST00000615906|ENSEMBL:ENST00000335281|ENSEMBL:ENST00000554736|ENSEMBL:ENST00000555472|ENSEMBL:ENST00000556766"	"-"	"enzymatic reaction"	"reactome:R-HSA-379048"	"1905813|16754659|3086311|8664309|10191087"	"GNG2"	"CYSLTR1"
"92320"	"Q9Y271"	"ENSEMBL:ENST00000614798|ENSEMBL:ENST00000373304|ENSEMBL:ENSP00000478492|ENSEMBL:ENSP00000362401|ENSEMBL:ENSG00000173198"	"-"	"P50148"	"ENSEMBL:ENST00000286548|ENSEMBL:ENSP00000286548|ENSEMBL:ENSG00000156052"	"-"	"enzymatic reaction"	"reactome:R-HSA-379048"	"1905813|16754659|3086311|8664309|10191087"	"GNAQ"	"CYSLTR1"
"92321"	"Q9NS75"	"ENSEMBL:ENSG00000152207|ENSEMBL:ENSP00000282018|ENSEMBL:ENSP00000477930|ENSEMBL:ENSP00000508181|ENSEMBL:ENST00000282018|ENSEMBL:ENST00000614739|ENSEMBL:ENST00000682523"	"-"	"P50148"	"ENSEMBL:ENST00000286548|ENSEMBL:ENSP00000286548|ENSEMBL:ENSG00000156052"	"-"	"enzymatic reaction"	"reactome:R-HSA-379048"	"1905813|16754659|3086311|8664309|10191087"	"GNAQ"	"CYSLTR2"
"92322"	"Q9NS75"	"ENSEMBL:ENSG00000152207|ENSEMBL:ENSP00000282018|ENSEMBL:ENSP00000477930|ENSEMBL:ENSP00000508181|ENSEMBL:ENST00000282018|ENSEMBL:ENST00000614739|ENSEMBL:ENST00000682523"	"-"	"P29992"	"ENSEMBL:ENST00000078429|ENSEMBL:ENSP00000078429|ENSEMBL:ENSG00000088256"	"-"	"enzymatic reaction"	"reactome:R-HSA-379048"	"1905813|16754659|3086311|8664309|10191087"	"GNA11"	"CYSLTR2"
"92323"	"Q9Y271"	"ENSEMBL:ENST00000614798|ENSEMBL:ENST00000373304|ENSEMBL:ENSP00000478492|ENSEMBL:ENSP00000362401|ENSEMBL:ENSG00000173198"	"-"	"O95837"	"ENSEMBL:ENST00000341700|ENSEMBL:ENSP00000365807|ENSEMBL:ENSG00000156049"	"-"	"enzymatic reaction"	"reactome:R-HSA-379048"	"1905813|16754659|3086311|8664309|10191087"	"GNA14"	"CYSLTR1"
"92324"	"Q9NS75"	"ENSEMBL:ENSG00000152207|ENSEMBL:ENSP00000282018|ENSEMBL:ENSP00000477930|ENSEMBL:ENSP00000508181|ENSEMBL:ENST00000282018|ENSEMBL:ENST00000614739|ENSEMBL:ENST00000682523"	"-"	"P30679"	"ENSEMBL:ENST00000262958|ENSEMBL:ENSP00000262958|ENSEMBL:ENSG00000060558"	"-"	"enzymatic reaction"	"reactome:R-HSA-379048"	"1905813|16754659|3086311|8664309|10191087"	"GNA15"	"CYSLTR2"
"92325"	"Q9NS75"	"ENSEMBL:ENSG00000152207|ENSEMBL:ENSP00000282018|ENSEMBL:ENSP00000477930|ENSEMBL:ENSP00000508181|ENSEMBL:ENST00000282018|ENSEMBL:ENST00000614739|ENSEMBL:ENST00000682523"	"-"	"O95837"	"ENSEMBL:ENST00000341700|ENSEMBL:ENSP00000365807|ENSEMBL:ENSG00000156049"	"-"	"enzymatic reaction"	"reactome:R-HSA-379048"	"1905813|16754659|3086311|8664309|10191087"	"GNA14"	"CYSLTR2"
"92330"	"Q9Y271"	"ENSEMBL:ENST00000614798|ENSEMBL:ENST00000373304|ENSEMBL:ENSP00000478492|ENSEMBL:ENSP00000362401|ENSEMBL:ENSG00000173198"	"-"	"P30679"	"ENSEMBL:ENST00000262958|ENSEMBL:ENSP00000262958|ENSEMBL:ENSG00000060558"	"-"	"enzymatic reaction"	"reactome:R-HSA-379048"	"1905813|16754659|3086311|8664309|10191087"	"GNA15"	"CYSLTR1"
"92331"	"Q9NS75"	"ENSEMBL:ENSG00000152207|ENSEMBL:ENSP00000282018|ENSEMBL:ENSP00000477930|ENSEMBL:ENSP00000508181|ENSEMBL:ENST00000282018|ENSEMBL:ENST00000614739|ENSEMBL:ENST00000682523"	"-"	"P62873"	"ENSEMBL:ENST00000703708|ENSEMBL:ENST00000703706|ENSEMBL:ENST00000703711|ENSEMBL:ENST00000703696|ENSEMBL:ENST00000610897|ENSEMBL:ENST00000703704|ENSEMBL:ENST00000703709|ENSEMBL:ENSG00000078369|ENSEMBL:ENSP00000515433|ENSEMBL:ENSP00000515427|ENSEMBL:ENSP00000515429|ENSEMBL:ENSP00000515434|ENSEMBL:ENSP00000515444|ENSEMBL:ENSP00000515435|ENSEMBL:ENSP00000515437|ENSEMBL:ENSP00000367872|ENSEMBL:ENSP00000481878|ENSEMBL:ENSP00000515443|ENSEMBL:ENSP00000515432|ENSEMBL:ENSP00000515442|ENSEMBL:ENSP00000515445|ENSEMBL:ENSP00000515436|ENSEMBL:ENSP00000515428|ENSEMBL:ENSP00000515440|ENSEMBL:ENSP00000515431|ENSEMBL:ENSP00000515438|ENSEMBL:ENST00000703702|ENSEMBL:ENST00000703699|ENSEMBL:ENST00000703703|ENSEMBL:ENST00000703710|ENSEMBL:ENST00000703692|ENSEMBL:ENST00000703700|ENSEMBL:ENST00000378609|ENSEMBL:ENST00000703697|ENSEMBL:ENST00000703693|ENSEMBL:ENST00000703694|ENSEMBL:ENST00000703701"	"-"	"enzymatic reaction"	"reactome:R-HSA-379048"	"1905813|16754659|3086311|8664309|10191087"	"GNB1"	"CYSLTR2"
"92368"	"P18887"	"ENSEMBL:ENST00000262887|ENSEMBL:ENSP00000262887|ENSEMBL:ENSG00000073050"	"-"	"P12004"	"ENSEMBL:ENSG00000132646|ENSEMBL:ENST00000379160|ENSEMBL:ENST00000379143|ENSEMBL:ENSP00000368458|ENSEMBL:ENSP00000368438"	"-"	"enzymatic reaction"	"reactome:R-HSA-5690997"	"26131740|22127868"	"XRCC1"	"PCNA"
"92370"	"P49916"	"ENSEMBL:ENST00000378526|ENSEMBL:ENST00000262327|ENSEMBL:ENSP00000367787|ENSEMBL:ENSP00000262327|ENSEMBL:ENSG00000005156"	"-"	"Q15054"	"ENSEMBL:ENST00000527458|ENSEMBL:ENST00000532497|ENSEMBL:ENST00000263681|ENSEMBL:ENSP00000436018|ENSEMBL:ENSP00000263681|ENSEMBL:ENSP00000432951|ENSEMBL:ENSG00000077514"	"-"	"enzymatic reaction"	"reactome:R-HSA-5690997"	"26131740|22127868"	"POLD3"	"LIG3"
"92373"	"P49916"	"ENSEMBL:ENST00000378526|ENSEMBL:ENST00000262327|ENSEMBL:ENSP00000367787|ENSEMBL:ENSP00000262327|ENSEMBL:ENSG00000005156"	"-"	"P27694"	"ENSEMBL:ENSG00000132383|ENSEMBL:ENSP00000254719|ENSEMBL:ENST00000254719"	"-"	"enzymatic reaction"	"reactome:R-HSA-5690997"	"26131740|22127868"	"RPA1"	"LIG3"
"92374"	"P49916"	"ENSEMBL:ENST00000378526|ENSEMBL:ENST00000262327|ENSEMBL:ENSP00000367787|ENSEMBL:ENSP00000262327|ENSEMBL:ENSG00000005156"	"-"	"P49005"	"ENSEMBL:ENSG00000106628|ENSEMBL:ENSP00000395231|ENSEMBL:ENSP00000514053|ENSEMBL:ENSP00000480186|ENSEMBL:ENSP00000406702|ENSEMBL:ENSP00000514052|ENSEMBL:ENSP00000514051|ENSEMBL:ENSP00000386105|ENSEMBL:ENST00000698946|ENSEMBL:ENST00000698947|ENSEMBL:ENST00000418438|ENSEMBL:ENST00000610533|ENSEMBL:ENST00000406581|ENSEMBL:ENST00000452185|ENSEMBL:ENST00000698945"	"-"	"enzymatic reaction"	"reactome:R-HSA-5690997"	"26131740|22127868"	"POLD2"	"LIG3"
"92376"	"P18887"	"ENSEMBL:ENST00000262887|ENSEMBL:ENSP00000262887|ENSEMBL:ENSG00000073050"	"-"	"Q9UBT6"	"ENSEMBL:ENSG00000122008|ENSEMBL:ENSP00000241436|ENSEMBL:ENSP00000424174|ENSEMBL:ENSP00000423532|ENSEMBL:ENSP00000426853|ENSEMBL:ENSP00000425075|ENSEMBL:ENSP00000422094|ENSEMBL:ENST00000509126|ENSEMBL:ENST00000515295|ENSEMBL:ENST00000510815|ENSEMBL:ENST00000241436|ENSEMBL:ENST00000504026|ENSEMBL:ENST00000508526"	"-"	"enzymatic reaction"	"reactome:R-HSA-5690997"	"26131740|22127868"	"XRCC1"	"POLK"
"92377"	"P49916"	"ENSEMBL:ENST00000378526|ENSEMBL:ENST00000262327|ENSEMBL:ENSP00000367787|ENSEMBL:ENSP00000262327|ENSEMBL:ENSG00000005156"	"-"	"P12004"	"ENSEMBL:ENSG00000132646|ENSEMBL:ENST00000379160|ENSEMBL:ENST00000379143|ENSEMBL:ENSP00000368458|ENSEMBL:ENSP00000368438"	"-"	"enzymatic reaction"	"reactome:R-HSA-5690997"	"26131740|22127868"	"PCNA"	"LIG3"
"92378"	"P49916"	"ENSEMBL:ENST00000378526|ENSEMBL:ENST00000262327|ENSEMBL:ENSP00000367787|ENSEMBL:ENSP00000262327|ENSEMBL:ENSG00000005156"	"-"	"P28340"	"ENSEMBL:ENSG00000062822|ENSEMBL:ENSP00000510052|ENSEMBL:ENSP00000406046|ENSEMBL:ENSP00000472607|ENSEMBL:ENSP00000473052|ENSEMBL:ENSP00000472600|ENSEMBL:ENST00000593887|ENSEMBL:ENST00000687454|ENSEMBL:ENST00000599857|ENSEMBL:ENST00000440232|ENSEMBL:ENST00000601098"	"-"	"enzymatic reaction"	"reactome:R-HSA-5690997"	"26131740|22127868"	"POLD1"	"LIG3"
"92379"	"P18887"	"ENSEMBL:ENST00000262887|ENSEMBL:ENSP00000262887|ENSEMBL:ENSG00000073050"	"-"	"P27694"	"ENSEMBL:ENSG00000132383|ENSEMBL:ENSP00000254719|ENSEMBL:ENST00000254719"	"-"	"enzymatic reaction"	"reactome:R-HSA-5690997"	"26131740|22127868"	"XRCC1"	"RPA1"
"92380"	"P49916"	"ENSEMBL:ENST00000378526|ENSEMBL:ENST00000262327|ENSEMBL:ENSP00000367787|ENSEMBL:ENSP00000262327|ENSEMBL:ENSG00000005156"	"-"	"P35244"	"ENSEMBL:ENST00000223129|ENSEMBL:ENST00000396682|ENSEMBL:ENSP00000379914|ENSEMBL:ENSP00000223129|ENSEMBL:ENSG00000106399"	"-"	"enzymatic reaction"	"reactome:R-HSA-5690997"	"26131740|22127868"	"RPA3"	"LIG3"
"92382"	"P18858"	"ENSEMBL:ENSG00000105486|ENSEMBL:ENSP00000514664|ENSEMBL:ENSP00000263274|ENSEMBL:ENSP00000442841|ENSEMBL:ENSP00000471836|ENSEMBL:ENST00000427526|ENSEMBL:ENST00000699868|ENSEMBL:ENST00000263274|ENSEMBL:ENST00000601091"	"-"	"Q9UBT6"	"ENSEMBL:ENSG00000122008|ENSEMBL:ENSP00000241436|ENSEMBL:ENSP00000424174|ENSEMBL:ENSP00000423532|ENSEMBL:ENSP00000426853|ENSEMBL:ENSP00000425075|ENSEMBL:ENSP00000422094|ENSEMBL:ENST00000509126|ENSEMBL:ENST00000515295|ENSEMBL:ENST00000510815|ENSEMBL:ENST00000241436|ENSEMBL:ENST00000504026|ENSEMBL:ENST00000508526"	"-"	"enzymatic reaction"	"reactome:R-HSA-5690997"	"26131740|22127868"	"POLK"	"LIG1"
"92384"	"P18887"	"ENSEMBL:ENST00000262887|ENSEMBL:ENSP00000262887|ENSEMBL:ENSG00000073050"	"-"	"P49005"	"ENSEMBL:ENSG00000106628|ENSEMBL:ENSP00000395231|ENSEMBL:ENSP00000514053|ENSEMBL:ENSP00000480186|ENSEMBL:ENSP00000406702|ENSEMBL:ENSP00000514052|ENSEMBL:ENSP00000514051|ENSEMBL:ENSP00000386105|ENSEMBL:ENST00000698946|ENSEMBL:ENST00000698947|ENSEMBL:ENST00000418438|ENSEMBL:ENST00000610533|ENSEMBL:ENST00000406581|ENSEMBL:ENST00000452185|ENSEMBL:ENST00000698945"	"-"	"enzymatic reaction"	"reactome:R-HSA-5690997"	"26131740|22127868"	"XRCC1"	"POLD2"
"92387"	"P18887"	"ENSEMBL:ENST00000262887|ENSEMBL:ENSP00000262887|ENSEMBL:ENSG00000073050"	"-"	"Q15054"	"ENSEMBL:ENST00000527458|ENSEMBL:ENST00000532497|ENSEMBL:ENST00000263681|ENSEMBL:ENSP00000436018|ENSEMBL:ENSP00000263681|ENSEMBL:ENSP00000432951|ENSEMBL:ENSG00000077514"	"-"	"enzymatic reaction"	"reactome:R-HSA-5690997"	"26131740|22127868"	"XRCC1"	"POLD3"
"92388"	"P18887"	"ENSEMBL:ENST00000262887|ENSEMBL:ENSP00000262887|ENSEMBL:ENSG00000073050"	"-"	"Q9HCU8"	"ENSEMBL:ENST00000312419|ENSEMBL:ENST00000539074|ENSEMBL:ENSP00000311368|ENSEMBL:ENSP00000444780|ENSEMBL:ENSG00000175482"	"-"	"enzymatic reaction"	"reactome:R-HSA-5690997"	"26131740|22127868"	"XRCC1"	"POLD4"
"92390"	"P49916"	"ENSEMBL:ENST00000378526|ENSEMBL:ENST00000262327|ENSEMBL:ENSP00000367787|ENSEMBL:ENSP00000262327|ENSEMBL:ENSG00000005156"	"-"	"P15927"	"ENSEMBL:ENSG00000117748|ENSEMBL:ENSP00000363015|ENSEMBL:ENSP00000363017|ENSEMBL:ENSP00000363021|ENSEMBL:ENST00000373912|ENSEMBL:ENST00000313433|ENSEMBL:ENST00000373909"	"-"	"enzymatic reaction"	"reactome:R-HSA-5690997"	"26131740|22127868"	"RPA2"	"LIG3"
"92391"	"P18887"	"ENSEMBL:ENST00000262887|ENSEMBL:ENSP00000262887|ENSEMBL:ENSG00000073050"	"-"	"P28340"	"ENSEMBL:ENSG00000062822|ENSEMBL:ENSP00000510052|ENSEMBL:ENSP00000406046|ENSEMBL:ENSP00000472607|ENSEMBL:ENSP00000473052|ENSEMBL:ENSP00000472600|ENSEMBL:ENST00000593887|ENSEMBL:ENST00000687454|ENSEMBL:ENST00000599857|ENSEMBL:ENST00000440232|ENSEMBL:ENST00000601098"	"-"	"enzymatic reaction"	"reactome:R-HSA-5690997"	"26131740|22127868"	"XRCC1"	"POLD1"
"92392"	"P18887"	"ENSEMBL:ENST00000262887|ENSEMBL:ENSP00000262887|ENSEMBL:ENSG00000073050"	"-"	"P35244"	"ENSEMBL:ENST00000223129|ENSEMBL:ENST00000396682|ENSEMBL:ENSP00000379914|ENSEMBL:ENSP00000223129|ENSEMBL:ENSG00000106399"	"-"	"enzymatic reaction"	"reactome:R-HSA-5690997"	"26131740|22127868"	"XRCC1"	"RPA3"
"92396"	"P49916"	"ENSEMBL:ENST00000378526|ENSEMBL:ENST00000262327|ENSEMBL:ENSP00000367787|ENSEMBL:ENSP00000262327|ENSEMBL:ENSG00000005156"	"-"	"Q9UBT6"	"ENSEMBL:ENSG00000122008|ENSEMBL:ENSP00000241436|ENSEMBL:ENSP00000424174|ENSEMBL:ENSP00000423532|ENSEMBL:ENSP00000426853|ENSEMBL:ENSP00000425075|ENSEMBL:ENSP00000422094|ENSEMBL:ENST00000509126|ENSEMBL:ENST00000515295|ENSEMBL:ENST00000510815|ENSEMBL:ENST00000241436|ENSEMBL:ENST00000504026|ENSEMBL:ENST00000508526"	"-"	"enzymatic reaction"	"reactome:R-HSA-5690997"	"26131740|22127868"	"POLK"	"LIG3"
"92397"	"P18887"	"ENSEMBL:ENST00000262887|ENSEMBL:ENSP00000262887|ENSEMBL:ENSG00000073050"	"-"	"P15927"	"ENSEMBL:ENSG00000117748|ENSEMBL:ENSP00000363015|ENSEMBL:ENSP00000363017|ENSEMBL:ENSP00000363021|ENSEMBL:ENST00000373912|ENSEMBL:ENST00000313433|ENSEMBL:ENST00000373909"	"-"	"enzymatic reaction"	"reactome:R-HSA-5690997"	"26131740|22127868"	"XRCC1"	"RPA2"
"92398"	"P49916"	"ENSEMBL:ENST00000378526|ENSEMBL:ENST00000262327|ENSEMBL:ENSP00000367787|ENSEMBL:ENSP00000262327|ENSEMBL:ENSG00000005156"	"-"	"Q9HCU8"	"ENSEMBL:ENST00000312419|ENSEMBL:ENST00000539074|ENSEMBL:ENSP00000311368|ENSEMBL:ENSP00000444780|ENSEMBL:ENSG00000175482"	"-"	"enzymatic reaction"	"reactome:R-HSA-5690997"	"26131740|22127868"	"POLD4"	"LIG3"
"92526"	"P20645"	"ENSEMBL:ENSG00000003056|ENSEMBL:ENSP00000000412|ENSEMBL:ENST00000000412"	"-"	"P15289"	"ENSEMBL:ENSG00000100299|ENSEMBL:ENSP00000412542|ENSEMBL:ENST00000453344"	"-"	"enzymatic reaction"	"reactome:R-HSA-2248891"	"1352293|2960521"	"M6PR"	"ARSA"
"92535"	"Q8WXG6"	"ENSEMBL:ENSG00000110514|ENSEMBL:ENSP00000310933|ENSEMBL:ENSP00000384435|ENSEMBL:ENSP00000378745|ENSEMBL:ENSP00000304505|ENSEMBL:ENSP00000384204|ENSEMBL:ENSP00000384287|ENSEMBL:ENSP00000378753|ENSEMBL:ENSP00000385585|ENSEMBL:ENST00000349238|ENSEMBL:ENST00000311027|ENSEMBL:ENST00000402192|ENSEMBL:ENST00000402799|ENSEMBL:ENST00000395336|ENSEMBL:ENST00000406482|ENSEMBL:ENST00000395344|ENSEMBL:ENST00000407859"	"-"	"P50395"	"ENSEMBL:ENST00000380181|ENSEMBL:ENST00000380191|ENSEMBL:ENSP00000369538|ENSEMBL:ENSP00000369528|ENSEMBL:ENSG00000057608"	"-"	"enzymatic reaction"	"reactome:R-HSA-8877308"	"21554507|18559336|16880209|20937701|16571673|23678941"	"MADD"	"GDI2"
"92536"	"Q8WXG6"	"ENSEMBL:ENSG00000110514|ENSEMBL:ENSP00000310933|ENSEMBL:ENSP00000384435|ENSEMBL:ENSP00000378745|ENSEMBL:ENSP00000304505|ENSEMBL:ENSP00000384204|ENSEMBL:ENSP00000384287|ENSEMBL:ENSP00000378753|ENSEMBL:ENSP00000385585|ENSEMBL:ENST00000349238|ENSEMBL:ENST00000311027|ENSEMBL:ENST00000402192|ENSEMBL:ENST00000402799|ENSEMBL:ENST00000395336|ENSEMBL:ENST00000406482|ENSEMBL:ENST00000395344|ENSEMBL:ENST00000407859"	"-"	"P24386"	"ENSEMBL:ENSG00000188419|ENSEMBL:ENSP00000484306|ENSEMBL:ENSP00000350386|ENSEMBL:ENST00000357749|ENSEMBL:ENST00000615443"	"-"	"enzymatic reaction"	"reactome:R-HSA-8877308"	"21554507|18559336|16880209|20937701|16571673|23678941"	"MADD"	"CHM"
"92538"	"Q8WXG6"	"ENSEMBL:ENSG00000110514|ENSEMBL:ENSP00000310933|ENSEMBL:ENSP00000384435|ENSEMBL:ENSP00000378745|ENSEMBL:ENSP00000304505|ENSEMBL:ENSP00000384204|ENSEMBL:ENSP00000384287|ENSEMBL:ENSP00000378753|ENSEMBL:ENSP00000385585|ENSEMBL:ENST00000349238|ENSEMBL:ENST00000311027|ENSEMBL:ENST00000402192|ENSEMBL:ENST00000402799|ENSEMBL:ENST00000395336|ENSEMBL:ENST00000406482|ENSEMBL:ENST00000395344|ENSEMBL:ENST00000407859"	"-"	"P51159"	"ENSEMBL:ENSG00000069974|ENSEMBL:ENSP00000455012|ENSEMBL:ENSP00000456059|ENSEMBL:ENSP00000379601|ENSEMBL:ENSP00000513369|ENSEMBL:ENSP00000513368|ENSEMBL:ENSP00000337761|ENSEMBL:ENST00000396307|ENSEMBL:ENST00000569493|ENSEMBL:ENST00000336787|ENSEMBL:ENST00000564609|ENSEMBL:ENST00000697643|ENSEMBL:ENST00000697642"	"-"	"enzymatic reaction"	"reactome:R-HSA-8877308"	"21554507|18559336|16880209|20937701|16571673|23678941"	"RAB27A"	"MADD"
"92539"	"Q8WXG6"	"ENSEMBL:ENSG00000110514|ENSEMBL:ENSP00000310933|ENSEMBL:ENSP00000384435|ENSEMBL:ENSP00000378745|ENSEMBL:ENSP00000304505|ENSEMBL:ENSP00000384204|ENSEMBL:ENSP00000384287|ENSEMBL:ENSP00000378753|ENSEMBL:ENSP00000385585|ENSEMBL:ENST00000349238|ENSEMBL:ENST00000311027|ENSEMBL:ENST00000402192|ENSEMBL:ENST00000402799|ENSEMBL:ENST00000395336|ENSEMBL:ENST00000406482|ENSEMBL:ENST00000395344|ENSEMBL:ENST00000407859"	"-"	"P31150"	"ENSEMBL:ENST00000447750|ENSEMBL:ENSP00000394071|ENSEMBL:ENSG00000203879"	"-"	"enzymatic reaction"	"reactome:R-HSA-8877308"	"21554507|18559336|16880209|20937701|16571673|23678941"	"MADD"	"GDI1"
"92542"	"Q8WXG6"	"ENSEMBL:ENSG00000110514|ENSEMBL:ENSP00000310933|ENSEMBL:ENSP00000384435|ENSEMBL:ENSP00000378745|ENSEMBL:ENSP00000304505|ENSEMBL:ENSP00000384204|ENSEMBL:ENSP00000384287|ENSEMBL:ENSP00000378753|ENSEMBL:ENSP00000385585|ENSEMBL:ENST00000349238|ENSEMBL:ENST00000311027|ENSEMBL:ENST00000402192|ENSEMBL:ENST00000402799|ENSEMBL:ENST00000395336|ENSEMBL:ENST00000406482|ENSEMBL:ENST00000395344|ENSEMBL:ENST00000407859"	"-"	"P26374"	"ENSEMBL:ENST00000366553|ENSEMBL:ENSP00000355511|ENSEMBL:ENSG00000203668"	"-"	"enzymatic reaction"	"reactome:R-HSA-8877308"	"21554507|18559336|16880209|20937701|16571673|23678941"	"MADD"	"CHML"
"92594"	"Q16539"	"ENSEMBL:ENSG00000112062|ENSEMBL:ENST00000310795|ENSEMBL:ENST00000229795|ENSEMBL:ENST00000229794|ENSEMBL:ENSP00000229795|ENSEMBL:ENSP00000308669|ENSEMBL:ENSP00000229794"	"-"	"Q92945"	"ENSEMBL:ENST00000398148|ENSEMBL:ENSP00000381216|ENSEMBL:ENSG00000088247"	"-"	"enzymatic reaction"	"reactome:R-HSA-451152"	"16364914"	"MAPK14"	"KHSRP"
"92595"	"Q15759"	"ENSEMBL:ENST00000330651|ENSEMBL:ENST00000395764|ENSEMBL:ENSP00000379113|ENSEMBL:ENSP00000333685|ENSEMBL:ENSG00000185386"	"-"	"Q92945"	"ENSEMBL:ENST00000398148|ENSEMBL:ENSP00000381216|ENSEMBL:ENSG00000088247"	"-"	"enzymatic reaction"	"reactome:R-HSA-451152"	"16364914"	"MAPK11"	"KHSRP"
"92622"	"P52564"	"ENSEMBL:ENSG00000108984|ENSEMBL:ENSP00000468348|ENSEMBL:ENSP00000467213|ENSEMBL:ENST00000589647|ENSEMBL:ENST00000590474"	"-"	"P78356"	"ENSEMBL:ENSG00000277292|ENSEMBL:ENSG00000276293|ENSEMBL:ENSP00000480776|ENSEMBL:ENSP00000482548|ENSEMBL:ENST00000613180|ENSEMBL:ENST00000619039"	"-"	"enzymatic reaction"	"reactome:R-HSA-8877691"	"23193159"	"PIP4K2B"	"MAP2K6"
"92623"	"P52564"	"ENSEMBL:ENSG00000108984|ENSEMBL:ENSP00000468348|ENSEMBL:ENSP00000467213|ENSEMBL:ENST00000589647|ENSEMBL:ENST00000590474"	"-"	"P48426"	"ENSEMBL:ENSG00000150867|ENSEMBL:ENSP00000442098|ENSEMBL:ENSP00000365757|ENSEMBL:ENST00000545335|ENSEMBL:ENST00000376573"	"-"	"enzymatic reaction"	"reactome:R-HSA-8877691"	"23193159"	"PIP4K2A"	"MAP2K6"
