"ID"	"Description"	"GeneRatio"	"BgRatio"	"RichFactor"	"FoldEnrichment"	"zScore"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"	"cluster"	"Module"	"NMF"	"dir"
"REACTOME_CELL_CYCLE_MITOTIC"	"REACTOME_CELL_CYCLE_MITOTIC"	"109/401"	"475/7434"	0.229473684210526	4.2541330883318	17.5021999653642	1.85494144750287e-42	8.47708241508812e-40	7.59549708503808e-40	"ZW10/MAD2L1/NCAPD2/NCAPG/NCAPH/ANAPC16/RFC2/CEP131/RFC5/RFC1/GINS2/PRKACA/GINS1/GINS4/SMC2/RFC4/FOXM1/SMC4/MIS18BP1/RFC3/PLK1/PTTG1/CENPJ/CENPI/MZT1/MAX/NME7/HAUS1/BUB1B/WEE1/CENPE/POLD1/DBF4/CENPH/ORC1/SKA2/GTSE1/PCNA/KIF20A/HMMR/PPP2R3B/SGO2/RBL1/SKA1/PSMB6/SKP2/NEK9/MASTL/KIF18A/CHMP7/FBXO5/NCAPD3/CENPF/LIN54/INCENP/PSMB5/KIF23/TPX2/SPC24/CDCA5/TOP2A/CCNB1/LIG1/BIRC5/BUB1/PRIM2/AURKB/CDCA8/TK1/CDC45/KIF2C/POLA1/HJURP/CDC20/ORC6/BLZF1/RRM2/PRIM1/HAUS6/NEK2/CENPM/SGO1/NCAPG2/CENPQ/GMNN/ZWINT/DNA2/SPC25/NDC80/ITGB3BP/CCNA2/CCNB2/KNL1/MYBL2/CDC7/PKMYT1/UBE2S/NUF2/CDC25B/ESPL1/ESCO2/FIRRM/CEP76/MCM10/TYMS/SPDL1/PRKCA/AURKA/TUBB2A"	109	1	"LRRC40_FORALL_050"	"NMF4"	"low"
"REACTOME_CELL_CYCLE"	"REACTOME_CELL_CYCLE"	"129/401"	"590/7434"	0.21864406779661	4.05336658354115	18.4558434513167	1.59250913342578e-48	1.45555334795116e-45	1.30418116400553e-45	"ZW10/MAD2L1/NCAPD2/NCAPG/BRCA1/RAD9A/PIAS4/NSD2/NCAPH/ANAPC16/RFC2/CEP131/RFC5/RFC1/GINS2/PRKACA/GINS1/GINS4/BARD1/SMC2/RFC4/FOXM1/SMC4/MIS18BP1/HUS1/RFC3/PLK1/PTTG1/CENPJ/CENPI/MZT1/MAX/NME7/HAUS1/BUB1B/WEE1/SHQ1/RBBP8/TOPBP1/CENPE/POLD1/DBF4/CENPH/ORC1/SKA2/GTSE1/PCNA/KIF20A/HMMR/PPP2R3B/SGO2/RBL1/SKA1/PSMB6/SKP2/NEK9/MASTL/KIF18A/CHMP7/FIGNL1/FBXO5/NCAPD3/CENPF/LIN54/INCENP/PSMB5/KIF23/TPX2/SPC24/CDCA5/TOP2A/EXO1/CCNB1/BLM/LIG1/BIRC5/BUB1/PRIM2/AURKB/CDCA8/TK1/CDC45/KIF2C/BRCA2/POLA1/HJURP/CDC20/ORC6/BLZF1/RRM2/CHEK1/PRIM1/HAUS6/NEK2/CENPM/SGO1/NCAPG2/CENPQ/GMNN/ZWINT/DNA2/SPC25/NDC80/OIP5/ITGB3BP/CLSPN/CCNA2/CCNB2/KNL1/MYBL2/CDC7/PKMYT1/UBE2S/NUF2/CDC25B/ESPL1/MIS18A/ESCO2/FIRRM/CEP76/MCM10/RTEL1/TYMS/SPDL1/PRKCA/SYNE2/RAD51/AURKA/TUBB2A"	129	1	"LRRC40_FORALL_050"	"NMF4"	"low"
"REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION"	"REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION"	"27/401"	"131/7434"	0.206106870229008	3.82094382364699	7.77791834005822	1.02494757977998e-09	3.23035202730656e-08	2.89440732148394e-08	"MAX/WEE1/DBF4/ORC1/PCNA/PPP2R3B/RBL1/PSMB6/SKP2/FBXO5/LIN54/PSMB5/TOP2A/CCNB1/PRIM2/TK1/CDC45/POLA1/ORC6/RRM2/PRIM1/GMNN/CCNA2/MYBL2/CDC7/MCM10/TYMS"	27	1	"LRRC40_FORALL_050"	"NMF4"	"low"
"REACTOME_ACTIVATION_OF_APC_C_AND_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS"	"REACTOME_ACTIVATION_OF_APC_C_AND_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS"	"12/401"	"59/7434"	0.203389830508475	3.77057356608479	5.10150860833249	5.70964163218626e-05	0.000869768741969706	0.000779315998217703	"MAD2L1/ANAPC16/PLK1/PTTG1/BUB1B/PSMB6/PSMB5/CCNB1/CDC20/NEK2/CCNA2/UBE2S"	12	1	"LRRC40_FORALL_050"	"NMF4"	"low"
"REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE"	"REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE"	"42/401"	"207/7434"	0.202898550724638	3.76146590046623	9.62121177559075	3.12239675686773e-14	2.03847902555508e-12	1.8264847194309e-12	"ZW10/MAD2L1/ANAPC16/PLK1/PTTG1/CENPI/BUB1B/CENPE/CENPH/SKA2/SGO2/SKA1/PSMB6/KIF18A/CHMP7/FBXO5/CENPF/INCENP/PSMB5/SPC24/CDCA5/CCNB1/BIRC5/BUB1/AURKB/CDCA8/KIF2C/CDC20/CENPM/SGO1/CENPQ/ZWINT/SPC25/NDC80/ITGB3BP/CCNB2/KNL1/UBE2S/NUF2/ESPL1/SPDL1/TUBB2A"	42	1	"LRRC40_FORALL_050"	"NMF4"	"low"
"REACTOME_M_PHASE"	"REACTOME_M_PHASE"	"65/401"	"331/7434"	0.196374622356495	3.64052105386082	11.7345561709642	7.28495456379649e-21	1.331689694262e-18	1.19319887381761e-18	"ZW10/MAD2L1/NCAPD2/NCAPG/NCAPH/ANAPC16/CEP131/PRKACA/SMC2/SMC4/PLK1/PTTG1/CENPJ/CENPI/MZT1/NME7/HAUS1/BUB1B/CENPE/CENPH/SKA2/KIF20A/SGO2/SKA1/PSMB6/NEK9/MASTL/KIF18A/CHMP7/FBXO5/NCAPD3/CENPF/INCENP/PSMB5/KIF23/SPC24/CDCA5/CCNB1/BIRC5/BUB1/AURKB/CDCA8/KIF2C/CDC20/BLZF1/HAUS6/NEK2/CENPM/SGO1/NCAPG2/CENPQ/ZWINT/SPC25/NDC80/ITGB3BP/CCNB2/KNL1/UBE2S/NUF2/ESPL1/FIRRM/CEP76/SPDL1/PRKCA/TUBB2A"	65	1	"LRRC40_FORALL_050"	"NMF4"	"low"
"REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1"	"REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1"	"10/401"	"56/7434"	0.178571428571429	3.31047381546135	4.14390397474022	0.000711120904932246	0.00866619342810763	0.00776494124964614	"ANAPC16/PLK1/PTTG1/PSMB6/SKP2/PSMB5/AURKB/CDC20/UBE2S/AURKA"	10	1	"LRRC40_FORALL_050"	"NMF4"	"low"
"REACTOME_MITOTIC_G2_G2_M_PHASES"	"REACTOME_MITOTIC_G2_G2_M_PHASES"	"31/401"	"178/7434"	0.174157303370787	3.22864187844994	7.18597323395791	4.53788425793408e-09	1.21989006227993e-07	1.09302599153954e-07	"CEP131/PRKACA/FOXM1/MIS18BP1/PLK1/CENPJ/MZT1/NME7/HAUS1/WEE1/GTSE1/HMMR/PPP2R3B/PSMB6/CENPF/LIN54/PSMB5/TPX2/CCNB1/HJURP/HAUS6/NEK2/SGO1/CCNA2/CCNB2/MYBL2/PKMYT1/CDC25B/CEP76/AURKA/TUBB2A"	31	1	"LRRC40_FORALL_050"	"NMF4"	"low"
"REACTOME_RHO_GTPASE_EFFECTORS"	"REACTOME_RHO_GTPASE_EFFECTORS"	"40/401"	"245/7434"	0.163265306122449	3.02671891699323	7.70240349245765	1.78188018035602e-10	6.08341183305902e-09	5.45075942199691e-09	"ZW10/MAD2L1/KIF14/PLK1/EVL/DIAPH3/PRKCD/CENPI/BUB1B/FLNA/CIT/PRC1/CENPE/CENPH/SKA2/SGO2/SKA1/KIF18A/CENPF/INCENP/SPC24/BIRC5/BUB1/AURKB/CDCA8/KIF2C/CDC20/CENPM/SGO1/CENPQ/ZWINT/SPC25/NDC80/ITGB3BP/KNL1/NUF2/SPDL1/PRKCA/FMNL1/TUBB2A"	40	1	"LRRC40_FORALL_050"	"NMF4"	"low"
"REACTOME_DNA_REPLICATION_PRE_INITIATION"	"REACTOME_DNA_REPLICATION_PRE_INITIATION"	"14/401"	"89/7434"	0.157303370786517	2.9161926644064	4.34232395566508	0.000262125861683917	0.00342261482255857	0.00306667549458778	"ANAPC16/DBF4/ORC1/PSMB6/PSMB5/PRIM2/CDC45/POLA1/ORC6/PRIM1/GMNN/CDC7/UBE2S/MCM10"	14	1	"LRRC40_FORALL_050"	"NMF4"	"low"
"REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3"	"REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3"	"64/401"	"606/7434"	0.105610561056106	1.95787758326955	5.87467045751805	8.2716539015107e-08	1.8900729164952e-06	1.69351229878298e-06	"ZW10/MAD2L1/KIF14/PLK1/EVL/GMIP/DIAPH3/CEP97/MTR/PRKCD/CENPI/FNBP1/PAK4/TMEM59/BUB1B/FLNA/PLXNA1/CIT/PRC1/CENPE/NET1/DOCK2/ARHGAP9/CENPH/SKA2/SGO2/SKA1/CCDC115/ARHGAP11A/KIF18A/CENPF/INCENP/SPC24/YKT6/BIRC5/BUB1/AURKB/CDCA8/KIF2C/CDC20/VANGL1/RACGAP1/ARHGAP27/CENPM/SGO1/CENPQ/ZWINT/SPC25/NDC80/ITGB3BP/KNL1/NUF2/VAPB/ECT2/MPP7/SPDL1/PRKCA/FGD2/ELMO2/AKAP12/LCK/FMNL1/MTX1/TUBB2A"	64	1	"LRRC40_FORALL_050"	"NMF4"	"low"
"REACTOME_HOMOLOGOUS_DNA_PAIRING_AND_STRAND_EXCHANGE"	"REACTOME_HOMOLOGOUS_DNA_PAIRING_AND_STRAND_EXCHANGE"	"19/401"	"40/7434"	0.475	8.80586034912718	11.8193881132874	2.44896557477407e-14	1.72181118103346e-12	1.54274916370382e-12	"BRCA1/RAD9A/RFC2/RFC5/BARD1/RFC4/HUS1/RFC3/RBBP8/TOPBP1/RAD51AP1/EXO1/BLM/BRCA2/CHEK1/DNA2/RAD51B/XRCC3/RAD51"	19	2	"LRRC40_FORALL_050"	"NMF4"	"low"
"REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES_THROUGH_SYNTHESIS_DEPENDENT_STRAND_ANNEALING_SDSA"	"REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES_THROUGH_SYNTHESIS_DEPENDENT_STRAND_ANNEALING_SDSA"	"12/401"	"26/7434"	0.461538461538462	8.55630155380779	9.21572299686787	2.50313359994616e-09	6.93292154651756e-08	6.21192325600675e-08	"BRCA1/BARD1/RBBP8/RAD51AP1/EXO1/BLM/BRCA2/DNA2/RTEL1/RAD51B/XRCC3/RAD51"	12	2	"LRRC40_FORALL_050"	"NMF4"	"low"
"REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES"	"REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES"	"15/401"	"33/7434"	0.454545454545455	8.42666062117434	10.2091430717171	3.12648795269651e-11	1.36076666131648e-09	1.21925194345759e-09	"BRCA1/BARD1/GEN1/RBBP8/RAD51AP1/FIGNL1/EXO1/BLM/BRCA2/DNA2/FIRRM/RTEL1/RAD51B/XRCC3/RAD51"	15	2	"LRRC40_FORALL_050"	"NMF4"	"low"
"REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR"	"REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR"	"26/401"	"62/7434"	0.419354838709677	7.77427399243826	12.7893915511334	1.69397312896976e-17	2.21184491411195e-15	1.98182119449395e-15	"BRCA1/RAD9A/RFC2/RFC5/RFC1/BARD1/RFC4/HUS1/RFC3/GEN1/RBBP8/TOPBP1/RAD51AP1/POLD1/PCNA/FIGNL1/EXO1/BLM/BRCA2/CHEK1/DNA2/FIRRM/RTEL1/RAD51B/XRCC3/RAD51"	26	2	"LRRC40_FORALL_050"	"NMF4"	"low"
"REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS"	"REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS"	"14/401"	"35/7434"	0.4	7.41546134663342	9.08362810173628	1.15721140805072e-09	3.41190718373663e-08	3.0570814107418e-08	"RAD9A/RFC2/RFC5/RFC4/HUS1/RFC3/DBF4/ORC1/CDC45/ORC6/CHEK1/CLSPN/CDC7/MCM10"	14	2	"LRRC40_FORALL_050"	"NMF4"	"low"
"REACTOME_HDR_THROUGH_SINGLE_STRAND_ANNEALING_SSA"	"REACTOME_HDR_THROUGH_SINGLE_STRAND_ANNEALING_SSA"	"14/401"	"35/7434"	0.4	7.41546134663342	9.08362810173628	1.15721140805072e-09	3.41190718373663e-08	3.0570814107418e-08	"BRCA1/RAD9A/RFC2/RFC5/BARD1/RFC4/HUS1/RFC3/RBBP8/TOPBP1/EXO1/BLM/DNA2/RAD51"	14	2	"LRRC40_FORALL_050"	"NMF4"	"low"
"REACTOME_DISEASES_OF_DNA_REPAIR"	"REACTOME_DISEASES_OF_DNA_REPAIR"	"17/401"	"48/7434"	0.354166666666667	6.56577306733167	9.23688222014525	1.79706914105682e-10	6.08341183305902e-09	5.45075942199691e-09	"BRCA1/RAD9A/RFC2/RFC5/BARD1/RFC4/HUS1/RFC3/RBBP8/TOPBP1/RAD51AP1/EXO1/BLM/BRCA2/DNA2/RAD51B/RAD51"	17	2	"LRRC40_FORALL_050"	"NMF4"	"low"
"REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS"	"REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS"	"20/401"	"62/7434"	0.32258064516129	5.98021076341405	9.40231610524891	3.08365961984218e-11	1.36076666131648e-09	1.21925194345759e-09	"BRCA1/RAD9A/PIAS4/NSD2/RFC2/RFC5/BARD1/RFC4/HUS1/RFC3/RBBP8/TOPBP1/EXO1/BLM/CHEK1/DNA2/CLSPN/CCNA2/TIPIN/TIMELESS"	20	2	"LRRC40_FORALL_050"	"NMF4"	"low"
"REACTOME_HOMOLOGY_DIRECTED_REPAIR"	"REACTOME_HOMOLOGY_DIRECTED_REPAIR"	"32/401"	"101/7434"	0.316831683168317	5.87363274980865	11.7748826729369	5.37730710658178e-17	6.14357336926968e-15	5.50466438015872e-15	"BRCA1/RAD9A/PIAS4/NSD2/RFC2/RFC5/RFC1/BARD1/RFC4/HUS1/RFC3/GEN1/RBBP8/TOPBP1/RAD51AP1/POLD1/PCNA/FIGNL1/EXO1/BLM/BRCA2/CHEK1/DNA2/CLSPN/CCNA2/TIPIN/TIMELESS/FIRRM/RTEL1/RAD51B/XRCC3/RAD51"	32	2	"LRRC40_FORALL_050"	"NMF4"	"low"
"REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT"	"REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT"	"19/401"	"64/7434"	0.296875	5.50366271820449	8.63984687655287	4.88060933107115e-10	1.59317033164251e-08	1.42748648856141e-08	"BRCA1/RAD9A/PIAS4/NSD2/RFC2/RFC5/BARD1/RFC4/HUS1/RFC3/WEE1/RBBP8/TOPBP1/EXO1/CCNB1/BLM/CHEK1/DNA2/CCNA2"	19	2	"LRRC40_FORALL_050"	"NMF4"	"low"
"REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR"	"REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR"	"34/401"	"130/7434"	0.261538461538462	4.84857088049108	10.5699936747626	3.71387966131079e-15	3.08589637312551e-13	2.76497452296631e-13	"BRCA1/RAD9A/PIAS4/NSD2/RFC2/RFC5/RFC1/RIF1/BARD1/RFC4/HUS1/RFC3/GEN1/RBBP8/TOPBP1/RAD51AP1/POLD1/PCNA/FIGNL1/EXO1/BLM/BRCA2/CHEK1/KPNA2/DNA2/CLSPN/CCNA2/TIPIN/TIMELESS/FIRRM/RTEL1/RAD51B/XRCC3/RAD51"	34	2	"LRRC40_FORALL_050"	"NMF4"	"low"
"REACTOME_G2_M_CHECKPOINTS"	"REACTOME_G2_M_CHECKPOINTS"	"31/401"	"119/7434"	0.260504201680672	4.82939709549655	10.0549673107235	7.23776338010138e-14	4.13457233088291e-12	3.70459204586768e-12	"BRCA1/RAD9A/PIAS4/NSD2/RFC2/RFC5/BARD1/RFC4/HUS1/RFC3/WEE1/RBBP8/TOPBP1/DBF4/ORC1/GTSE1/PSMB6/PSMB5/EXO1/CCNB1/BLM/CDC45/ORC6/CHEK1/DNA2/CLSPN/CCNA2/CCNB2/CDC7/PKMYT1/MCM10"	31	2	"LRRC40_FORALL_050"	"NMF4"	"low"
"REACTOME_MEIOTIC_RECOMBINATION"	"REACTOME_MEIOTIC_RECOMBINATION"	"7/401"	"27/7434"	0.259259259259259	4.80631753948462	4.73096429003037	0.000436711263828895	0.00539397425864338	0.00483302081449332	"BRCA1/RBBP8/FIGNL1/BLM/BRCA2/FIRRM/RAD51"	7	2	"LRRC40_FORALL_050"	"NMF4"	"low"
"REACTOME_FANCONI_ANEMIA_PATHWAY"	"REACTOME_FANCONI_ANEMIA_PATHWAY"	"8/401"	"32/7434"	0.25	4.63466334164589	4.91981286251585	0.000223555968620632	0.00304970381073519	0.00273254585368188	"WDR48/FANCA/FANCL/FANCG/FANCI/UBE2T/FANCE/FANCD2"	8	2	"LRRC40_FORALL_050"	"NMF4"	"low"
"REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION"	"REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION"	"20/401"	"82/7434"	0.24390243902439	4.52162277233745	7.65651177147243	7.62460904778491e-09	1.93580351935428e-07	1.73448708747856e-07	"BRCA1/RAD9A/RFC2/RFC5/BARD1/RFC4/HUS1/RFC3/PRKAB1/RBBP8/TOPBP1/PRKAG1/TPX2/EXO1/BLM/AURKB/CHEK1/DNA2/CCNA2/AURKA"	20	2	"LRRC40_FORALL_050"	"NMF4"	"low"
"REACTOME_DNA_REPAIR"	"REACTOME_DNA_REPAIR"	"49/401"	"276/7434"	0.177536231884058	3.29128266290795	9.2623525421985	4.77508189493114e-14	2.90961656797804e-12	2.60702716789925e-12	"BRCA1/RAD9A/PIAS4/NSD2/RFC2/RFC5/RFC1/RIF1/SPRTN/BARD1/RFC4/HUS1/WDR48/RFC3/GEN1/RBBP8/TOPBP1/RAD51AP1/POLD1/MBD4/FANCA/PCNA/FANCL/UBE2B/FIGNL1/EXO1/BLM/LIG1/BRCA2/FANCG/ISG15/CHEK1/KPNA2/FANCI/RAD18/DNA2/UBE2T/CLSPN/CCNA2/TIPIN/TIMELESS/FANCE/FANCD2/FIRRM/RTEL1/RAD51B/DTL/XRCC3/RAD51"	49	2	"LRRC40_FORALL_050"	"NMF4"	"low"
"REACTOME_REGULATION_OF_TP53_ACTIVITY"	"REACTOME_REGULATION_OF_TP53_ACTIVITY"	"21/401"	"147/7434"	0.142857142857143	2.64837905236908	4.81975889468248	3.63262395397698e-05	0.000562748863378807	0.000504225055520801	"BRCA1/RAD9A/RFC2/RFC5/BARD1/RFC4/HUS1/RFC3/PRKAB1/TTC5/RBBP8/TOPBP1/PRKAG1/TPX2/EXO1/BLM/AURKB/CHEK1/DNA2/CCNA2/AURKA"	21	2	"LRRC40_FORALL_050"	"NMF4"	"low"
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53"	"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53"	"33/401"	"328/7434"	0.100609756097561	1.8651693935892	3.82656779092053	0.000359234140009358	0.00449780827354182	0.00403005278914608	"BRCA1/RAD9A/RFC2/RFC5/CNOT6/BARD1/TNRC6A/RFC4/HUS1/RFC3/CENPJ/PRKAB1/TTC5/RBBP8/TOPBP1/PRKAG1/BCL6/PCNA/RBL1/TPX2/EXO1/CCNB1/BLM/BIRC5/AURKB/CHEK1/FANCI/DNA2/CCNA2/FANCD2/E2F8/FAS/AURKA"	33	2	"LRRC40_FORALL_050"	"NMF4"	"low"
"REACTOME_POLYMERASE_SWITCHING"	"REACTOME_POLYMERASE_SWITCHING"	"10/401"	"14/7434"	0.714285714285714	13.2418952618454	10.9469886722462	1.54157247032045e-10	5.63598895149156e-09	5.04986687119709e-09	"RFC2/RFC5/RFC1/RFC4/RFC3/POLD1/PCNA/PRIM2/POLA1/PRIM1"	10	3	"LRRC40_FORALL_050"	"NMF4"	"low"
"REACTOME_LAGGING_STRAND_SYNTHESIS"	"REACTOME_LAGGING_STRAND_SYNTHESIS"	"12/401"	"20/7434"	0.6	11.1231920199501	10.8240583743363	4.39373965242616e-11	1.74603393144239e-09	1.56445283733984e-09	"RFC2/RFC5/RFC1/RFC4/RFC3/POLD1/PCNA/LIG1/PRIM2/POLA1/PRIM1/DNA2"	12	3	"LRRC40_FORALL_050"	"NMF4"	"low"
"REACTOME_DNA_STRAND_ELONGATION"	"REACTOME_DNA_STRAND_ELONGATION"	"16/401"	"32/7434"	0.5	9.26932668329177	11.1932071712539	1.04034294230905e-12	5.5933732310028e-11	5.01168302858479e-11	"RFC2/RFC5/RFC1/GINS2/GINS1/GINS4/RFC4/RFC3/POLD1/PCNA/LIG1/PRIM2/CDC45/POLA1/PRIM1/DNA2"	16	3	"LRRC40_FORALL_050"	"NMF4"	"low"
"REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_LAGGING_STRAND"	"REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_LAGGING_STRAND"	"7/401"	"15/7434"	0.466666666666667	8.65137157107232	7.08265652285362	5.56696889191212e-06	9.7850183984763e-05	8.76741254637172e-05	"POLD1/PCNA/LIG1/PRIM2/POLA1/PRIM1/DNA2"	7	3	"LRRC40_FORALL_050"	"NMF4"	"low"
"REACTOME_TRANSLESION_SYNTHESIS_BY_POLH"	"REACTOME_TRANSLESION_SYNTHESIS_BY_POLH"	"7/401"	"17/7434"	0.411764705882353	7.63356315094616	6.53794304807785	1.53075354003483e-05	0.000249840845641399	0.000223858318448703	"RFC2/RFC5/RFC1/SPRTN/RFC4/RFC3/PCNA"	7	3	"LRRC40_FORALL_050"	"NMF4"	"low"
"REACTOME_POLYMERASE_SWITCHING_ON_THE_C_STRAND_OF_THE_TELOMERE"	"REACTOME_POLYMERASE_SWITCHING_ON_THE_C_STRAND_OF_THE_TELOMERE"	"10/401"	"25/7434"	0.4	7.41546134663342	7.67188428290448	2.938991086534e-07	6.33416094056903e-06	5.67543154642717e-06	"RFC2/RFC5/RFC1/RFC4/RFC3/POLD1/PCNA/PRIM2/POLA1/PRIM1"	10	3	"LRRC40_FORALL_050"	"NMF4"	"low"
"REACTOME_TRANSLESION_SYNTHESIS_BY_POLK"	"REACTOME_TRANSLESION_SYNTHESIS_BY_POLK"	"6/401"	"15/7434"	0.4	7.41546134663342	5.93860966387238	7.83100137852818e-05	0.00117336643606144	0.00105134065099136	"RFC2/RFC5/RFC1/RFC4/RFC3/PCNA"	6	3	"LRRC40_FORALL_050"	"NMF4"	"low"
"REACTOME_TELOMERE_C_STRAND_LAGGING_STRAND_SYNTHESIS"	"REACTOME_TELOMERE_C_STRAND_LAGGING_STRAND_SYNTHESIS"	"13/401"	"33/7434"	0.393939393939394	7.30310587168443	8.66463581986475	5.76498769778497e-09	1.50548535879299e-07	1.34892042973735e-07	"RFC2/RFC5/RFC1/RFC4/RFC3/POLD1/PCNA/BLM/LIG1/PRIM2/POLA1/PRIM1/DNA2"	13	3	"LRRC40_FORALL_050"	"NMF4"	"low"
"REACTOME_RECOGNITION_OF_DNA_DAMAGE_BY_PCNA_CONTAINING_REPLICATION_COMPLEX"	"REACTOME_RECOGNITION_OF_DNA_DAMAGE_BY_PCNA_CONTAINING_REPLICATION_COMPLEX"	"11/401"	"28/7434"	0.392857142857143	7.28304239401496	7.95318520407963	9.17239450641615e-08	2.04477282411326e-06	1.83212398613396e-06	"RFC2/RFC5/RFC1/RFC4/WDR48/RFC3/POLD1/PCNA/UBE2B/RAD18/DTL"	11	3	"LRRC40_FORALL_050"	"NMF4"	"low"
"REACTOME_PCNA_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR"	"REACTOME_PCNA_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR"	"8/401"	"21/7434"	0.380952380952381	7.06234413965087	6.64258587315435	7.30904313056577e-06	0.000126046517383719	0.000112938144102883	"RFC2/RFC5/RFC1/RFC4/RFC3/POLD1/PCNA/LIG1"	8	3	"LRRC40_FORALL_050"	"NMF4"	"low"
"REACTOME_GAP_FILLING_DNA_REPAIR_SYNTHESIS_AND_LIGATION_IN_GG_NER"	"REACTOME_GAP_FILLING_DNA_REPAIR_SYNTHESIS_AND_LIGATION_IN_GG_NER"	"8/401"	"23/7434"	0.347826086956522	6.4482272579421	6.24834023975198	1.60046522537295e-05	0.000256636002805417	0.000229946804310278	"RFC2/RFC5/RFC1/RFC4/RFC3/POLD1/PCNA/LIG1"	8	3	"LRRC40_FORALL_050"	"NMF4"	"low"
"REACTOME_EXTENSION_OF_TELOMERES"	"REACTOME_EXTENSION_OF_TELOMERES"	"16/401"	"49/7434"	0.326530612244898	6.05343783398646	8.47410150312219	2.47672406431121e-09	6.93292154651756e-08	6.21192325600675e-08	"RFC2/RFC5/RFC1/RFC4/RFC3/SHQ1/POLD1/PCNA/BLM/LIG1/PRIM2/POLA1/PRIM1/DNA2/CCNA2/RTEL1"	16	3	"LRRC40_FORALL_050"	"NMF4"	"low"
"REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY"	"REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY"	"8/401"	"25/7434"	0.32	5.93236907730673	5.89833883443641	3.20872336223649e-05	0.000505650543635199	0.000453064750602539	"RFC2/RFC5/RFC1/RFC4/RFC3/POLD1/PCNA/LIG1"	8	3	"LRRC40_FORALL_050"	"NMF4"	"low"
"REACTOME_DNA_DAMAGE_BYPASS"	"REACTOME_DNA_DAMAGE_BYPASS"	"13/401"	"45/7434"	0.288888888888889	5.35561097256858	6.99755709716235	4.0512576485991e-07	8.2285544240435e-06	7.37281508914643e-06	"RFC2/RFC5/RFC1/SPRTN/RFC4/WDR48/RFC3/POLD1/PCNA/UBE2B/ISG15/RAD18/DTL"	13	3	"LRRC40_FORALL_050"	"NMF4"	"low"
"REACTOME_CHROMOSOME_MAINTENANCE"	"REACTOME_CHROMOSOME_MAINTENANCE"	"26/401"	"94/7434"	0.276595744680851	5.12771263331034	9.61632860483803	1.76620863211016e-12	8.96841494304825e-11	8.03573284082867e-11	"RFC2/RFC5/RFC1/RFC4/MIS18BP1/RFC3/CENPI/SHQ1/POLD1/CENPH/PCNA/BLM/LIG1/PRIM2/POLA1/HJURP/PRIM1/CENPM/CENPQ/DNA2/OIP5/ITGB3BP/CCNA2/KNL1/MIS18A/RTEL1"	26	3	"LRRC40_FORALL_050"	"NMF4"	"low"
