"V1"	"V2"	"gene_symbol1"	"gene_symbol2"
"63500"	"ENSG00000212721"	"ENSG00000240386"	"LCE1F"	"KRTAP4-11"
"63501"	"ENSG00000212721"	"ENSG00000244057"	"LCE3C"	"KRTAP4-11"
"63502"	"ENSG00000212721"	"ENSG00000254997"	"KRTAP5-9"	"KRTAP4-11"
"63503"	"ENSG00000212721"	"ENSG00000264343"	"NOTCH2NLA"	"KRTAP4-11"
"63504"	"ENSG00000212721"	"ENSG00000271383"	"NBPF19"	"KRTAP4-11"
"63505"	"ENSG00000212721"	"ENSG00000278522"	"POTEB3"	"KRTAP4-11"
"63506"	"ENSG00000212724"	"ENSG00000212933"	"KRTAP2-3"	"KRTAP12-4"
"63507"	"ENSG00000212724"	"ENSG00000213416"	"KRTAP4-12"	"KRTAP2-3"
"63508"	"ENSG00000212724"	"ENSG00000215455"	"KRTAP2-3"	"KRTAP10-1"
"63509"	"ENSG00000212724"	"ENSG00000233927"	"RPS28"	"KRTAP2-3"
"63510"	"ENSG00000212724"	"ENSG00000239886"	"KRTAP9-2"	"KRTAP2-3"
"63511"	"ENSG00000212724"	"ENSG00000240386"	"LCE1F"	"KRTAP2-3"
"63512"	"ENSG00000212724"	"ENSG00000241123"	"KRTAP2-3"	"KRTAP10-5"
"63513"	"ENSG00000212724"	"ENSG00000244057"	"LCE3C"	"KRTAP2-3"
"63514"	"ENSG00000212724"	"ENSG00000249709"	"ZNF564"	"KRTAP2-3"
"63515"	"ENSG00000212724"	"ENSG00000254997"	"KRTAP5-9"	"KRTAP2-3"
"63516"	"ENSG00000212724"	"ENSG00000258405"	"ZNF578"	"KRTAP2-3"
"63517"	"ENSG00000212724"	"ENSG00000264343"	"NOTCH2NLA"	"KRTAP2-3"
"63518"	"ENSG00000212724"	"ENSG00000269699"	"ZIM2"	"KRTAP2-3"
"63519"	"ENSG00000212724"	"ENSG00000271383"	"NBPF19"	"KRTAP2-3"
"63520"	"ENSG00000212747"	"ENSG00000242265"	"RTL8B"	"PEG10"
"63521"	"ENSG00000212747"	"ENSG00000276234"	"TADA2A"	"RTL8B"
"63522"	"ENSG00000212899"	"ENSG00000212933"	"KRTAP3-3"	"KRTAP12-4"
"63523"	"ENSG00000212899"	"ENSG00000213347"	"MXD3"	"KRTAP3-3"
"63524"	"ENSG00000212899"	"ENSG00000214026"	"MRPL23"	"KRTAP3-3"
"63525"	"ENSG00000212899"	"ENSG00000215455"	"KRTAP3-3"	"KRTAP10-1"
"63526"	"ENSG00000212899"	"ENSG00000222046"	"KRTAP3-3"	"DCDC2B"
"63527"	"ENSG00000212899"	"ENSG00000240386"	"LCE1F"	"KRTAP3-3"
"63528"	"ENSG00000212899"	"ENSG00000244057"	"LCE3C"	"KRTAP3-3"
"63529"	"ENSG00000212899"	"ENSG00000244362"	"KRTAP3-3"	"KRTAP19-7"
"63530"	"ENSG00000212899"	"ENSG00000244537"	"KRTAP4-2"	"KRTAP3-3"
"63531"	"ENSG00000212899"	"ENSG00000251380"	"KRTAP3-3"	"DCANP1"
"63533"	"ENSG00000212900"	"ENSG00000213416"	"KRTAP4-12"	"KRTAP3-2"
"63534"	"ENSG00000212900"	"ENSG00000215455"	"KRTAP3-2"	"KRTAP10-1"
"63535"	"ENSG00000212900"	"ENSG00000221864"	"KRTAP3-2"	"KRTAP12-2"
"63536"	"ENSG00000212900"	"ENSG00000239886"	"KRTAP9-2"	"KRTAP3-2"
"63537"	"ENSG00000212900"	"ENSG00000240386"	"LCE1F"	"KRTAP3-2"
"63538"	"ENSG00000212900"	"ENSG00000240432"	"KRTAP3-2"	"KRTAP13-3"
"63539"	"ENSG00000212900"	"ENSG00000240583"	"KRTAP3-2"	"AQP1"
"63540"	"ENSG00000212900"	"ENSG00000241123"	"KRTAP3-2"	"KRTAP10-5"
"63541"	"ENSG00000212900"	"ENSG00000244057"	"LCE3C"	"KRTAP3-2"
"63542"	"ENSG00000212900"	"ENSG00000269699"	"ZIM2"	"KRTAP3-2"
"63543"	"ENSG00000212900"	"ENSG00000279968"	"KRTAP3-2"	"CCDC28A-AS1"
"63544"	"ENSG00000212901"	"ENSG00000213416"	"KRTAP4-12"	"KRTAP3-1"
"63545"	"ENSG00000212901"	"ENSG00000215704"	"KRTAP3-1"	"CELA2B"
"63546"	"ENSG00000212901"	"ENSG00000240432"	"KRTAP3-1"	"KRTAP13-3"
"63547"	"ENSG00000212901"	"ENSG00000264343"	"NOTCH2NLA"	"KRTAP3-1"
"63548"	"ENSG00000212901"	"ENSG00000271383"	"NBPF19"	"KRTAP3-1"
"63549"	"ENSG00000212933"	"ENSG00000213417"	"KRTAP2-4"	"KRTAP12-4"
"63550"	"ENSG00000212933"	"ENSG00000221864"	"KRTAP12-4"	"KRTAP12-2"
"63551"	"ENSG00000212933"	"ENSG00000240386"	"LCE1F"	"KRTAP12-4"
"63552"	"ENSG00000212933"	"ENSG00000240583"	"KRTAP12-4"	"AQP1"
"63553"	"ENSG00000212933"	"ENSG00000244362"	"KRTAP19-7"	"KRTAP12-4"
"63554"	"ENSG00000212933"	"ENSG00000264343"	"NOTCH2NLA"	"KRTAP12-4"
"63555"	"ENSG00000212933"	"ENSG00000271383"	"NBPF19"	"KRTAP12-4"
"63556"	"ENSG00000212938"	"ENSG00000214513"	"NOTO"	"KRTAP6-3"
"63557"	"ENSG00000212938"	"ENSG00000221864"	"KRTAP6-3"	"KRTAP12-2"
"63558"	"ENSG00000212938"	"ENSG00000230522"	"MBD3L2"	"KRTAP6-3"
"63559"	"ENSG00000212938"	"ENSG00000240386"	"LCE1F"	"KRTAP6-3"
"63560"	"ENSG00000212938"	"ENSG00000244057"	"LCE3C"	"KRTAP6-3"
"63561"	"ENSG00000212938"	"ENSG00000244362"	"KRTAP6-3"	"KRTAP19-7"
"63563"	"ENSG00000213015"	"ENSG00000264343"	"ZNF580"	"NOTCH2NLA"
"63564"	"ENSG00000213015"	"ENSG00000265817"	"ZNF580"	"FSBP"
"63565"	"ENSG00000213015"	"ENSG00000271383"	"ZNF580"	"NBPF19"
"63566"	"ENSG00000213015"	"ENSG00000272804"	"ZNF580"	"KRTAP10-7"
"63567"	"ENSG00000213023"	"ENSG00000278619"	"SYT3"	"MRM1"
"63568"	"ENSG00000213024"	"ENSG00000213347"	"NUP62"	"MXD3"
"63569"	"ENSG00000213024"	"ENSG00000248712"	"NUP62"	"DRC12"
"63570"	"ENSG00000213024"	"ENSG00000266714"	"NUP62"	"MYO15B"
"63571"	"ENSG00000213064"	"ENSG00000215029"	"TCP11X2"	"SFT2D2"
"63572"	"ENSG00000213185"	"ENSG00000213921"	"LEUTX"	"FAM24B"
"63573"	"ENSG00000213186"	"ENSG00000240432"	"TRIM59"	"KRTAP13-3"
"63574"	"ENSG00000213186"	"ENSG00000262814"	"TRIM59"	"MRPL12"
"63575"	"ENSG00000213186"	"ENSG00000269964"	"TRIM59"	"MEI4"
"63576"	"ENSG00000213203"	"ENSG00000213593"	"TMX2"	"GIMAP1"
"63577"	"ENSG00000213203"	"ENSG00000244476"	"GIMAP1"	"ERVFRD-1"
"63578"	"ENSG00000213203"	"ENSG00000273331"	"TM4SF19-DYNLT2B"	"GIMAP1"
"63581"	"ENSG00000213204"	"ENSG00000223501"	"VPS52"	""
"63582"	"ENSG00000213204"	"ENSG00000272514"	"CFAP206"	""
"63583"	"ENSG00000213347"	"ENSG00000221880"	"MXD3"	"KRTAP1-3"
"63584"	"ENSG00000213347"	"ENSG00000264343"	"NOTCH2NLA"	"MXD3"
"63585"	"ENSG00000213347"	"ENSG00000271383"	"NBPF19"	"MXD3"
"63586"	"ENSG00000213347"	"ENSG00000272804"	"MXD3"	"KRTAP10-7"
"63588"	"ENSG00000213416"	"ENSG00000213417"	"KRTAP4-12"	"KRTAP2-4"
"63589"	"ENSG00000213416"	"ENSG00000215455"	"KRTAP4-12"	"KRTAP10-1"
"63590"	"ENSG00000213416"	"ENSG00000216490"	"KRTAP4-12"	"IFI30"
"63591"	"ENSG00000213416"	"ENSG00000221837"	"KRTAP4-12"	"KRTAP10-9"
"63592"	"ENSG00000213416"	"ENSG00000221880"	"KRTAP4-12"	"KRTAP1-3"
"63593"	"ENSG00000213416"	"ENSG00000233927"	"RPS28"	"KRTAP4-12"
"63594"	"ENSG00000213416"	"ENSG00000239264"	"TXNDC5"	"KRTAP4-12"
"63595"	"ENSG00000213416"	"ENSG00000239886"	"KRTAP9-2"	"KRTAP4-12"
"63596"	"ENSG00000213416"	"ENSG00000240386"	"LCE1F"	"KRTAP4-12"
"63597"	"ENSG00000213416"	"ENSG00000240583"	"KRTAP4-12"	"AQP1"
"63598"	"ENSG00000213416"	"ENSG00000241123"	"KRTAP4-12"	"KRTAP10-5"
"63599"	"ENSG00000213416"	"ENSG00000244057"	"LCE3C"	"KRTAP4-12"
"63600"	"ENSG00000213416"	"ENSG00000254997"	"KRTAP5-9"	"KRTAP4-12"
"63601"	"ENSG00000213416"	"ENSG00000264343"	"NOTCH2NLA"	"KRTAP4-12"
"63602"	"ENSG00000213416"	"ENSG00000271383"	"NBPF19"	"KRTAP4-12"
"63603"	"ENSG00000213416"	"ENSG00000275074"	"NUDT18"	"KRTAP4-12"
"63604"	"ENSG00000213417"	"ENSG00000215455"	"KRTAP2-4"	"KRTAP10-1"
"63605"	"ENSG00000213417"	"ENSG00000233927"	"RPS28"	"KRTAP2-4"
"63606"	"ENSG00000213417"	"ENSG00000239886"	"KRTAP9-2"	"KRTAP2-4"
"63607"	"ENSG00000213417"	"ENSG00000240386"	"LCE1F"	"KRTAP2-4"
"63608"	"ENSG00000213417"	"ENSG00000241123"	"KRTAP2-4"	"KRTAP10-5"
"63609"	"ENSG00000213417"	"ENSG00000244057"	"LCE3C"	"KRTAP2-4"
"63610"	"ENSG00000213417"	"ENSG00000249709"	"ZNF564"	"KRTAP2-4"
"63611"	"ENSG00000213417"	"ENSG00000254997"	"KRTAP5-9"	"KRTAP2-4"
"63612"	"ENSG00000213417"	"ENSG00000258405"	"ZNF578"	"KRTAP2-4"
"63613"	"ENSG00000213417"	"ENSG00000264343"	"NOTCH2NLA"	"KRTAP2-4"
"63614"	"ENSG00000213417"	"ENSG00000269699"	"ZIM2"	"KRTAP2-4"
"63615"	"ENSG00000213417"	"ENSG00000271383"	"NBPF19"	"KRTAP2-4"
"63616"	"ENSG00000213463"	"ENSG00000215712"	"TMEM242"	"SYNJ2BP"
"63617"	"ENSG00000213551"	"ENSG00000273983"	"H3C8"	"DNAJC9"
"63619"	"ENSG00000213551"	"ENSG00000274750"	"H3C6"	"DNAJC9"
"63620"	"ENSG00000213551"	"ENSG00000275379"	"H3C11"	"DNAJC9"
"63621"	"ENSG00000213551"	"ENSG00000275714"	"H3C1"	"DNAJC9"
"63622"	"ENSG00000213551"	"ENSG00000277775"	"H3C7"	"DNAJC9"
"63624"	"ENSG00000213551"	"ENSG00000278828"	"H3C10"	"DNAJC9"
"63626"	"ENSG00000213588"	"ENSG00000221837"	"ZBTB9"	"KRTAP10-9"
"63627"	"ENSG00000213588"	"ENSG00000221864"	"ZBTB9"	"KRTAP12-2"
"63628"	"ENSG00000213588"	"ENSG00000272804"	"ZBTB9"	"KRTAP10-7"
"63630"	"ENSG00000213593"	"ENSG00000213625"	"TMX2"	"LEPROT"
"63631"	"ENSG00000213593"	"ENSG00000213689"	"TREX1"	"TMX2"
"63632"	"ENSG00000213593"	"ENSG00000235169"	"TMX2"	"SMIM1"
"63633"	"ENSG00000213593"	"ENSG00000243279"	"TMX2"	"PRAF2"
"63634"	"ENSG00000213593"	"ENSG00000251655"	"TMX2"	"PRB1"
"63635"	"ENSG00000213593"	"ENSG00000255245"	"TMX2"	"FXYD6-FXYD2"
"63636"	"ENSG00000213593"	"ENSG00000267228"	"TMX2"	""
"63637"	"ENSG00000213625"	"ENSG00000265107"	"LEPROT"	"GJA5"
"63638"	"ENSG00000213639"	"ENSG00000231989"	"PPP1R2B"	"PPP1CB"
"63639"	"ENSG00000213654"	"ENSG00000240432"	"KRTAP13-3"	"GPSM3"
"63640"	"ENSG00000213654"	"ENSG00000268651"	"GPSM3"	"CTAG1A"
"63641"	"ENSG00000213654"	"ENSG00000276234"	"TADA2A"	"GPSM3"
"63642"	"ENSG00000213658"	"ENSG00000213921"	"LEUTX"	"LAT"
"63643"	"ENSG00000213658"	"ENSG00000225697"	"SLC26A6"	"LAT"
"63644"	"ENSG00000213658"	"ENSG00000243772"	"LAT"	"KIR2DL3"
"63645"	"ENSG00000213672"	"ENSG00000260220"	"NCKIPSD"	"CCDC187"
"63646"	"ENSG00000213689"	"ENSG00000219200"	"TREX1"	"RNASEK"
"63647"	"ENSG00000213689"	"ENSG00000265107"	"TREX1"	"GJA5"
"63648"	"ENSG00000213689"	"ENSG00000272804"	"TREX1"	"KRTAP10-7"
"63649"	"ENSG00000213694"	"ENSG00000250361"	"S1PR3"	"GYPB"
"63650"	"ENSG00000213722"	"ENSG00000248746"	"DDAH2"	"ACTN3"
"63651"	"ENSG00000213760"	"ENSG00000250565"	"ATP6V1G2"	"ATP6V1E2"
"63652"	"ENSG00000213780"	"ENSG00000272047"	"GTF2H5"	"GTF2H4"
"63653"	"ENSG00000213921"	"ENSG00000243772"	"LEUTX"	"KIR2DL3"
"63654"	"ENSG00000213921"	"ENSG00000251655"	"PRB1"	"LEUTX"
"63655"	"ENSG00000213923"	"ENSG00000265817"	"FSBP"	"CSNK1E"
"63656"	"ENSG00000213995"	"ENSG00000221837"	"NAXD"	"KRTAP10-9"
"63657"	"ENSG00000213995"	"ENSG00000221880"	"NAXD"	"KRTAP1-3"
"63658"	"ENSG00000213995"	"ENSG00000254997"	"NAXD"	"KRTAP5-9"
"63659"	"ENSG00000213995"	"ENSG00000264343"	"NOTCH2NLA"	"NAXD"
"63660"	"ENSG00000213995"	"ENSG00000271383"	"NBPF19"	"NAXD"
"63661"	"ENSG00000213995"	"ENSG00000272804"	"NAXD"	"KRTAP10-7"
"63663"	"ENSG00000214063"	"ENSG00000215455"	"TSPAN4"	"KRTAP10-1"
"63664"	"ENSG00000214063"	"ENSG00000239886"	"TSPAN4"	"KRTAP9-2"
"63665"	"ENSG00000214063"	"ENSG00000244057"	"TSPAN4"	"LCE3C"
"63666"	"ENSG00000214063"	"ENSG00000264343"	"TSPAN4"	"NOTCH2NLA"
"63667"	"ENSG00000214063"	"ENSG00000271383"	"TSPAN4"	"NBPF19"
"63668"	"ENSG00000214253"	"ENSG00000219200"	"RNASEK"	"FIS1"
"63669"	"ENSG00000214309"	"ENSG00000222047"	"MBLAC1"	"C10orf55"
"63670"	"ENSG00000214447"	"ENSG00000235961"	"PNMA6A"	"FAM187A"
"63671"	"ENSG00000214513"	"ENSG00000231274"	"SBK3"	"NOTO"
"63672"	"ENSG00000214513"	"ENSG00000244362"	"NOTO"	"KRTAP19-7"
"63673"	"ENSG00000214513"	"ENSG00000253831"	"NOTO"	"ETV3L"
"63674"	"ENSG00000214513"	"ENSG00000255009"	"UBTFL1"	"NOTO"
"63675"	"ENSG00000214706"	"ENSG00000234616"	"JRK"	"IFRD2"
"63677"	"ENSG00000214717"	"ENSG00000221829"	"ZBED1"	"FANCG"
"63678"	"ENSG00000214717"	"ENSG00000241476"	"ZBED1"	"SSX2"
"63679"	"ENSG00000214717"	"ENSG00000244607"	"ZBED1"	"CCDC13"
"63680"	"ENSG00000214717"	"ENSG00000256060"	"ZBED1"	"TRAPPC2B"
"63681"	"ENSG00000214717"	"ENSG00000266714"	"ZBED1"	"MYO15B"
"63682"	"ENSG00000214717"	"ENSG00000268447"	"ZBED1"	"SSX2B"
"63683"	"ENSG00000214717"	"ENSG00000275074"	"ZBED1"	"NUDT18"
"63684"	"ENSG00000214944"	"ENSG00000268651"	"CTAG1A"	"ARHGEF28"
"63685"	"ENSG00000215269"	"ENSG00000283632"	"GAGE12G"	"EXOC3L2"
"63691"	"ENSG00000215454"	"ENSG00000257591"	"ZNF625"	"KRTAP10-4"
"63693"	"ENSG00000215455"	"ENSG00000221880"	"KRTAP10-1"	"KRTAP1-3"
"63694"	"ENSG00000215455"	"ENSG00000239886"	"KRTAP9-2"	"KRTAP10-1"
"63695"	"ENSG00000215455"	"ENSG00000240386"	"LCE1F"	"KRTAP10-1"
"63696"	"ENSG00000215455"	"ENSG00000240432"	"KRTAP13-3"	"KRTAP10-1"
"63697"	"ENSG00000215455"	"ENSG00000241595"	"KRTAP9-4"	"KRTAP10-1"
"63698"	"ENSG00000215455"	"ENSG00000242259"	"KRTAP10-1"	"C22orf39"
"63699"	"ENSG00000215455"	"ENSG00000244057"	"LCE3C"	"KRTAP10-1"
"63700"	"ENSG00000215455"	"ENSG00000244411"	"KRTAP5-7"	"KRTAP10-1"
"63701"	"ENSG00000215455"	"ENSG00000244537"	"KRTAP4-2"	"KRTAP10-1"
"63702"	"ENSG00000215455"	"ENSG00000254997"	"KRTAP5-9"	"KRTAP10-1"
"63703"	"ENSG00000215455"	"ENSG00000255104"	"ZNF286A-TBC1D26"	"KRTAP10-1"
"63704"	"ENSG00000215455"	"ENSG00000257591"	"ZNF625"	"KRTAP10-1"
"63705"	"ENSG00000215455"	"ENSG00000262814"	"MRPL12"	"KRTAP10-1"
"63706"	"ENSG00000215455"	"ENSG00000264343"	"NOTCH2NLA"	"KRTAP10-1"
"63707"	"ENSG00000215455"	"ENSG00000270806"	"KRTAP10-1"	"C17orf50"
"63708"	"ENSG00000215455"	"ENSG00000271383"	"NBPF19"	"KRTAP10-1"
"63709"	"ENSG00000215717"	"ENSG00000255245"	"TMEM167B"	"FXYD6-FXYD2"
"63710"	"ENSG00000215717"	"ENSG00000265808"	"TMEM167B"	"SEC22B"
"63711"	"ENSG00000215717"	"ENSG00000273331"	"TMEM167B"	"TM4SF19-DYNLT2B"
"63712"	"ENSG00000216490"	"ENSG00000264343"	"NOTCH2NLA"	"IFI30"
"63713"	"ENSG00000216490"	"ENSG00000271383"	"NBPF19"	"IFI30"
"63714"	"ENSG00000219200"	"ENSG00000265354"	"TIMM23"	"RNASEK"
"63715"	"ENSG00000221829"	"ENSG00000276234"	"TADA2A"	"FANCG"
"63717"	"ENSG00000221837"	"ENSG00000221880"	"KRTAP10-9"	"KRTAP1-3"
"63718"	"ENSG00000221837"	"ENSG00000223547"	"ZNF844"	"KRTAP10-9"
"63719"	"ENSG00000221837"	"ENSG00000229809"	"ZNF688"	"KRTAP10-9"
"63720"	"ENSG00000221837"	"ENSG00000230989"	"KRTAP10-9"	"HSBP1"
"63721"	"ENSG00000221837"	"ENSG00000235750"	"KRTAP10-9"	"KIAA0040"
"63722"	"ENSG00000221837"	"ENSG00000239264"	"TXNDC5"	"KRTAP10-9"
"63723"	"ENSG00000221837"	"ENSG00000239886"	"KRTAP9-2"	"KRTAP10-9"
"63724"	"ENSG00000221837"	"ENSG00000240386"	"LCE1F"	"KRTAP10-9"
"63725"	"ENSG00000221837"	"ENSG00000241595"	"KRTAP9-4"	"KRTAP10-9"
"63726"	"ENSG00000221837"	"ENSG00000242259"	"KRTAP10-9"	"C22orf39"
"63727"	"ENSG00000221837"	"ENSG00000243509"	"TNFRSF6B"	"KRTAP10-9"
"63728"	"ENSG00000221837"	"ENSG00000244057"	"LCE3C"	"KRTAP10-9"
"63729"	"ENSG00000221837"	"ENSG00000244537"	"KRTAP4-2"	"KRTAP10-9"
"63730"	"ENSG00000221837"	"ENSG00000249709"	"ZNF564"	"KRTAP10-9"
"63731"	"ENSG00000221837"	"ENSG00000254997"	"KRTAP5-9"	"KRTAP10-9"
"63732"	"ENSG00000221837"	"ENSG00000255104"	"ZNF286A-TBC1D26"	"KRTAP10-9"
"63733"	"ENSG00000221837"	"ENSG00000257591"	"ZNF625"	"KRTAP10-9"
"63734"	"ENSG00000221837"	"ENSG00000258405"	"ZNF578"	"KRTAP10-9"
"63735"	"ENSG00000221837"	"ENSG00000264343"	"NOTCH2NLA"	"KRTAP10-9"
"63736"	"ENSG00000221837"	"ENSG00000271383"	"NBPF19"	"KRTAP10-9"
"63737"	"ENSG00000221837"	"ENSG00000272804"	"KRTAP10-9"	"KRTAP10-7"
"63738"	"ENSG00000221852"	"ENSG00000239886"	"KRTAP9-2"	"KRTAP1-5"
"63739"	"ENSG00000221852"	"ENSG00000240583"	"KRTAP1-5"	"AQP1"
"63740"	"ENSG00000221852"	"ENSG00000244537"	"KRTAP4-2"	"KRTAP1-5"
"63741"	"ENSG00000221859"	"ENSG00000240386"	"LCE1F"	"KRTAP10-10"
"63742"	"ENSG00000221859"	"ENSG00000244411"	"KRTAP5-7"	"KRTAP10-10"
"63743"	"ENSG00000221859"	"ENSG00000254997"	"KRTAP5-9"	"KRTAP10-10"
"63744"	"ENSG00000221859"	"ENSG00000264343"	"NOTCH2NLA"	"KRTAP10-10"
"63745"	"ENSG00000221859"	"ENSG00000271383"	"NBPF19"	"KRTAP10-10"
"63747"	"ENSG00000221864"	"ENSG00000221978"	"KRTAP12-2"	"CCNL2"
"63748"	"ENSG00000221864"	"ENSG00000229809"	"ZNF688"	"KRTAP12-2"
"63749"	"ENSG00000221864"	"ENSG00000240386"	"LCE1F"	"KRTAP12-2"
"63750"	"ENSG00000221864"	"ENSG00000241123"	"KRTAP12-2"	"KRTAP10-5"
"63751"	"ENSG00000221864"	"ENSG00000244537"	"KRTAP4-2"	"KRTAP12-2"
"63752"	"ENSG00000221864"	"ENSG00000254997"	"KRTAP5-9"	"KRTAP12-2"
"63753"	"ENSG00000221864"	"ENSG00000263465"	"SRSF8"	"KRTAP12-2"
"63754"	"ENSG00000221864"	"ENSG00000264343"	"NOTCH2NLA"	"KRTAP12-2"
"63755"	"ENSG00000221864"	"ENSG00000268738"	"KRTAP12-2"	"HSFX2"
"63756"	"ENSG00000221864"	"ENSG00000269699"	"ZIM2"	"KRTAP12-2"
"63757"	"ENSG00000221864"	"ENSG00000271383"	"NBPF19"	"KRTAP12-2"
"63758"	"ENSG00000221867"	"ENSG00000258315"	"MAGEA3"	"C17orf49"
"63759"	"ENSG00000221880"	"ENSG00000231852"	"KRTAP1-3"	"CYP21A2"
"63760"	"ENSG00000221880"	"ENSG00000239886"	"KRTAP9-2"	"KRTAP1-3"
"63761"	"ENSG00000221880"	"ENSG00000240386"	"LCE1F"	"KRTAP1-3"
"63762"	"ENSG00000221880"	"ENSG00000241123"	"KRTAP10-5"	"KRTAP1-3"
"63763"	"ENSG00000221880"	"ENSG00000241598"	"KRTAP5-4"	"KRTAP1-3"
"63764"	"ENSG00000221880"	"ENSG00000243489"	"KRTAP10-11"	"KRTAP1-3"
"63765"	"ENSG00000221880"	"ENSG00000244057"	"LCE3C"	"KRTAP1-3"
"63766"	"ENSG00000221880"	"ENSG00000244537"	"KRTAP4-2"	"KRTAP1-3"
"63767"	"ENSG00000221880"	"ENSG00000254647"	"KRTAP1-3"	"INS"
"63768"	"ENSG00000221880"	"ENSG00000254997"	"KRTAP5-9"	"KRTAP1-3"
"63770"	"ENSG00000221963"	"ENSG00000257365"	"FNTB"	"APOL6"
"63776"	"ENSG00000222047"	"ENSG00000227151"	"PRR20D"	"C10orf55"
"63777"	"ENSG00000222047"	"ENSG00000229665"	"PRR20C"	"C10orf55"
"63778"	"ENSG00000222047"	"ENSG00000234278"	"PRR20E"	"C10orf55"
"63779"	"ENSG00000222047"	"ENSG00000256671"	"LIMS4"	"C10orf55"
"63780"	"ENSG00000222047"	"ENSG00000256977"	"LIMS3"	"C10orf55"
"63781"	"ENSG00000222047"	"ENSG00000275410"	"HNF1B"	"C10orf55"
"63782"	"ENSG00000223501"	"ENSG00000244607"	"VPS52"	"CCDC13"
"63783"	"ENSG00000223501"	"ENSG00000260220"	"VPS52"	"CCDC187"
"63784"	"ENSG00000223501"	"ENSG00000272514"	"VPS52"	"CFAP206"
"63785"	"ENSG00000223547"	"ENSG00000272804"	"ZNF844"	"KRTAP10-7"
"63786"	"ENSG00000224470"	"ENSG00000244362"	"KRTAP19-7"	"ATXN1L"
"63789"	"ENSG00000226941"	"ENSG00000234414"	"RBMY1J"	"RBMY1A1"
"63790"	"ENSG00000226941"	"ENSG00000242389"	"RBMY1J"	"RBMY1E"
"63791"	"ENSG00000226941"	"ENSG00000244509"	"RBMY1J"	"APOBEC3C"
"63793"	"ENSG00000227151"	"ENSG00000229665"	"PRR20D"	"PRR20C"
"63794"	"ENSG00000227151"	"ENSG00000234278"	"PRR20E"	"PRR20D"
"63795"	"ENSG00000227151"	"ENSG00000250254"	"PTTG2"	"PRR20D"
"63796"	"ENSG00000227151"	"ENSG00000265763"	"ZNF488"	"PRR20D"
"63798"	"ENSG00000229665"	"ENSG00000234278"	"PRR20E"	"PRR20C"
"63799"	"ENSG00000229665"	"ENSG00000250254"	"PTTG2"	"PRR20C"
"63800"	"ENSG00000229665"	"ENSG00000265763"	"ZNF488"	"PRR20C"
"63801"	"ENSG00000229809"	"ENSG00000240694"	"ZNF688"	"PNMA2"
"63802"	"ENSG00000229809"	"ENSG00000244537"	"ZNF688"	"KRTAP4-2"
"63803"	"ENSG00000229809"	"ENSG00000264343"	"ZNF688"	"NOTCH2NLA"
"63804"	"ENSG00000229809"	"ENSG00000271383"	"ZNF688"	"NBPF19"
"63805"	"ENSG00000229809"	"ENSG00000276234"	"ZNF688"	"TADA2A"
"63806"	"ENSG00000230178"	"ENSG00000255009"	"UBTFL1"	"OR4F3"
"63807"	"ENSG00000230522"	"ENSG00000231274"	"SBK3"	"MBD3L2"
"63809"	"ENSG00000230989"	"ENSG00000254999"	"HSBP1"	"BRK1"
"63810"	"ENSG00000230989"	"ENSG00000264343"	"NOTCH2NLA"	"HSBP1"
"63811"	"ENSG00000230989"	"ENSG00000271383"	"NBPF19"	"HSBP1"
"63812"	"ENSG00000230989"	"ENSG00000272804"	"KRTAP10-7"	"HSBP1"
"63813"	"ENSG00000231852"	"ENSG00000239886"	"KRTAP9-2"	"CYP21A2"
"63814"	"ENSG00000231852"	"ENSG00000240386"	"LCE1F"	"CYP21A2"
"63815"	"ENSG00000231852"	"ENSG00000244057"	"LCE3C"	"CYP21A2"
"63816"	"ENSG00000231852"	"ENSG00000244537"	"KRTAP4-2"	"CYP21A2"
"63817"	"ENSG00000231852"	"ENSG00000264343"	"NOTCH2NLA"	"CYP21A2"
"63818"	"ENSG00000231852"	"ENSG00000271383"	"NBPF19"	"CYP21A2"
"63819"	"ENSG00000231852"	"ENSG00000278522"	"POTEB3"	"CYP21A2"
"63820"	"ENSG00000233822"	"ENSG00000268988"	"SPANXN2"	"H2BC15"
"63822"	"ENSG00000233822"	"ENSG00000277075"	"H2BC15"	"H2AC8"
"63823"	"ENSG00000233822"	"ENSG00000277745"	"H2BC15"	"H2AB3"
"63824"	"ENSG00000233822"	"ENSG00000277858"	"H2BC15"	"H2AB2"
"63825"	"ENSG00000233822"	"ENSG00000278463"	"H2BC15"	"H2AC4"
"63826"	"ENSG00000233927"	"ENSG00000264343"	"RPS28"	"NOTCH2NLA"
"63827"	"ENSG00000233927"	"ENSG00000271383"	"RPS28"	"NBPF19"
"63828"	"ENSG00000233927"	"ENSG00000272804"	"RPS28"	"KRTAP10-7"
"63830"	"ENSG00000234278"	"ENSG00000250254"	"PTTG2"	"PRR20E"
"63831"	"ENSG00000234278"	"ENSG00000265763"	"ZNF488"	"PRR20E"
"63833"	"ENSG00000234414"	"ENSG00000244509"	"RBMY1A1"	"APOBEC3C"
"63834"	"ENSG00000234616"	"ENSG00000253797"	"UTP14C"	"JRK"
"63835"	"ENSG00000234616"	"ENSG00000269190"	"JRK"	"FBXO17"
"63836"	"ENSG00000235169"	"ENSG00000243772"	"SMIM1"	"KIR2DL3"
"63837"	"ENSG00000235169"	"ENSG00000273331"	"TM4SF19-DYNLT2B"	"SMIM1"
